580;Attendez !
2000;- Que faites-vous ? - Pardon ?
2290;Vous comptiez tuer votre faucon ?
1420;Je ne ferais jamais ça !
3420;Je fais ce métier car j'adore les faucons.
2340;Aucun fauconnier ne tuerait son oiseau !
1840;Mais cette pommade...
1920;Tu parles de ça ?
3210;Je voulais soigner une blessure à sa patte.
1620;C'était donc ça...
1510;Comment s'est-il blessé ?
1050;Je ne sais pas,
3670;une blessure ici peut-être fatale, mais heureusement,
1500;ce n'est qu'une égratignure.
750;Dites,
2300;comment se blessent-ils, en général ?
2250;Il y a de nombreuses façons,
4130;mais ils se prennent souvent dans des fils ou des leurres.
2710;Ces deux parties étaient collées.
2470;Bien, j'ai compris le principe.
1000;Tiens donc ?
2090;Hé oh !
2500;Hé oh !
2920;C'est bien vous qui avez créé tout ça ?
2120;Je suis heureuse que ça te plaise.
1330;Vous êtes douée.
1840;Le travail du bois est ma spécialité.
2010;- Votre thé. - Merci.
2420;Inspecteur, nous sommes prêts à partir.
670;Bien.
3040;On va nous aussi y aller tranquillement.
3750;Moi qui pensais partir...
2170;Môri, ne me dis pas que...
960;M. l'inspecteur,
2130;pouvez-vous rassembler tout le monde ?
2080;J'ai une chose importante à vous dire.
1630;- Takagi. - Tout de suite !
2630;De quoi vouliez-vous nous parler ?
3710;La mort de Genichi n'est pas accidentelle, en vérité.
1120;Que dis-tu ?
1540;C'est une mise en scène
2000;pour faire croire à un accident.
1790;C'est-à-dire ?
2130;Un fil avait été tiré
1870;près du lieu de sa mort.
3920;Le faucon s'est pris la patte dedans lors de sa course.
4010;Mais M. Môri, nous n'avons retrouvé aucun fil.
2420;Il était au fond de la vallée,
2540;enroulé autour d'un tonneau de bois.
2460;Il a été jeté au fond du ravin
3250;pour cacher le dispositif, c'est certain.
2580;Mais pourquoi tendre un fil ?
2460;Pour faire tirer le fusil de chasse.
3460;Le fil était relié à ce dernier
3040;et tendu devant la cible du faucon.
2590;Quand l'oiseau se prit la patte dedans,
2760;le fil tira sur la détente,
1750;propulsant la balle.
5000;Le projectile a atteint le fermoir du dispositif retenant
1630;le corps de Genichi,
2550;le propulsant hors du buisson
2050;et envoyant le reste dans le ravin.
2750;Le fusil fut traîné au sol par le fil
1540;et laissé sur place.
3130;Pourquoi mettre en place un tel dispositif ?
1580;Pour se créer un alibi.
3840;Le meurtre de Genichi s'est déroulé plus tôt.
1420;Mais quand ?
1920;Quand le riz soufflé fut prêt.
2760;Chaque activité a son horaire fixe.
4460;M. Ishima a bien veillé à respecter le planning.
1790;Le coupable sachant cela,
2800;il a attendu que la machine fasse grand bruit
2420;pour tuer M. Takehara.
3090;J'ai pris le coup de feu pour un écho
1500;dans la montagne.
3380;Ramenez-nous un sanglier bien dodu !
3920;Mais il n'y a pas eu d'écho quand j'ai crié à celui
1880;que je pensais être Genichi.
2050;Vous voulez dire que la personne
1420;qui agitait la main...
1130;C'était le meurtrier.
2550;Une personne n'était pas avec nous,
1970;et c'était vous, madame.
960;Moi ?
2920;Vous avez profité de la démonstration
3580;pour camoufler le coup de feu.
2340;Avez-vous une preuve de cela ?
1090;Bien entendu.
2510;La tache rouge à votre cou !
4130;Le corps de votre mari avait aussi du sang à cet endroit
3130;qui avait souillé son gilet.
2410;Je suppose que vous avez été salie
2040;quand vous l'avez porté.
2010;Vous continuez de nier ?
750;Non,
1420;c'est moi qui l'ai tué.
2340;Puis-je entendre vos raisons ?
920;Ce traître,
3090;il voulait vendre notre établissement.
1210;C'est bon, comme ça ?
750;Oui,
2420;l'accord de vente est conclu.
750;OK.
2630;Sur ce, je vous laisse.
1000;Genichi !
2460;Je vends tout pour repartir de zéro.
3250;Tu ne peux pas, on a monté ce café ensemble
1290;et tous les autres...
2340;La ferme, t'as pas ton mot à dire !
1910;D'accord,
2420;je vais emballer mes affaires.
1880;Je crois que t'as mal compris.
2710;Je te quitte avec la boutique !
1540;Soyons clair,
3420;ce café et toi, vous êtes des boulets pour moi !
2330;J'ignorais que c'était une telle ordure.
2580;Je me suis dit qu'il méritait de mourir
2050;dans cette nature qu'il méprisait.
2840;Et le pauvre faucon exploité pour l'argent
3090;serait aussi vengé en quelque sorte.
880;Madame,
3130;nous continuerons cette discussion au poste.
1800;Veuillez nous suivre.
3260;La chasse aux corbeaux fait partie de mon travail.
1040;Allez !
1000;Papa ?
580;Triples buses !
1870;Contrairement aux faucons,
2840;les corbeaux attaquent ! Prenez garde !
920;Compris !
2080;J'aurais dû les laisser tranquilles !
1210;Alors ?
2640;Pourquoi nous avoir appelés ici en précisant
2000;de vérifier qu'on n'était pas suivis ?
3390;Pas pour nous montrer tes progrès en déguisement, je suppose.
590;Non.
3730;Ce matin, j'ai reçu un SMS de Kir, Rena Mizunashi.
2840;Mais alors, ils ne savent pas
1640;que vous êtes en vie ?
1200;Probablement pas.
3250;En fait, le message se résumait à trois lettres.
1560;Trois lettres ?
1710;Un sigle ?
3470;Non, un nom d'alcool que vous connaissez bien...
2160;"R.U.M., ""rhum"" en anglais."
1530;Un de leurs noms de code.
710;Rum ?
3950;Dans l'Organisation, j'avais entendu 2 ou 3 fois ce nom.
2880;Ce serait un proche conseiller du boss.
3610;- Un proche ? - Mais moi, je n'ai pas eu cette info.
2720;Si elle a envoyé juste un mot,
3360;ça devait être un message urgent,
2440;qu'elle n'a pas eu le temps de te dire.
4250;Quoi qu'il en soit, prévenez James qu'un gros poisson s'agite...
1970;Encore plus gros que Gin.
1810;Amour et enquêtes géniales,
1960;les fondamentaux demeurent !
1760;Un enfant surveille 3 adultes
1890;et devient le témoin numéro 1 !
3210;Un cerveau d'adulte dans un corps d'enfant...
2250;Voici Détective Conan !
3200;"""Les Trois Premiers sur les lieux (1re partie)""."
1600;Vous avez regardé, hier,
1800;le derby de Tokyo ?
2520;Le match entre Spirits et Noir ?
2800;Oui, j'ai regardé ! Hide a fait un coup du chapeau !
2840;Oui ! Pas étonnant qu'il soit international !
1320;- Rum ? - Oui.
960;L'extraterrestre ?
2000;Chéri !
2480;Non, pas l'héroïne du manga...
3480;"C'est ""Rum"", comme le rhum que boivent les pirates."
1960;Je ne vois pas de quoi tu parles.
4360;Je te l'ai déjà dit, je n'y connais rien en alcool.
1960;Ah oui... C'est vrai.
4840;Pour avoir des infos sur Rum, un proche du boss des Hommes en noir,
4320;on doit attendre un appel de Rena Mizunashi, infiltrée chez eux,
4800;ou demander à l'autre taupe qu'est Amuro, de la Police secrète.
1000;Cela dit...
1200;Je suis au courant
4960;que Rum est le nom de code du numéro 2 des Hommes en noir.
1120;Le numéro 2 ?
3520;C'est du moins ce que j'ai entendu dire quand j'y étais,
1320;sans jamais le voir.
1480;Comment est-il ?
1400;C'est un homme ? Une femme ?
2680;Je ne l'ai jamais rencontré, je te dis.
4320;Quand j'étais dans l'Organisation, j'ai entendu plein de descriptions.
1880;Un grand costaud,
1680;un type efféminé
1640;ou encore un vieil homme...
3000;Tous des doublures, affirmaient même certains.
3960;Un grand, un type efféminé et un vieil homme.
4560;Attends, ne me dis pas que ce Rum s'est lancé à ma recherche...
4080;Non... Ils ont tous pour noms de code des variétés d'alcool.
3560;Alors, je me demandais juste s'il y avait un membre appelé Rum.
1760;C'est quoi, ce Rum ?
1640;T'en parlais, juste là.
2000;Un Rum qui cherche quelqu'un...
2160;Raconte ! Ça m'intrigue !
1880;Je parlais de Rum... Ramune !
960;Ramune ?
4000;Oui ! Vous n'avez pas soif, après avoir joué au foot dans le parc ?
2760;Alors moi, je cherchais à savoir
3000;s'ils vendaient du ramune dans ce magasin, là-bas.
1560;Du ramune à boire ?
2040;Un simple soda ferait l'affaire.
1440;Mais oui, dans le fond...
520;Tiens ?
1800;Ce garçon est encore là.
1720;- Quel garçon ? - Là-bas !
2320;Celui qui est dans l'autre rue.
2240;À l'aller, il était déjà là,
2600;le regard fixé au loin.
1840;Que peut-il bien observer ?
4000;Il y a peut-être quelqu'un sur le point de tomber de très haut.
1480;Allons le lui demander.
2560;Il regarde la porte d'un appartement ?
2400;Hé, qu'est-ce que tu regardes ?
3680;La dame... La dame a été tuée !
2600;Tu l'as vue se faire tuer ?
2600;Non, mais elle m'a dit :
4600;"""3 hommes vont venir chez moi chacun leur tour."
2040;"""Si, après leur départ,"
2480;"""je ne sors pas de mon appartement,"
4280;"""appelle la police pour dire que j'ai sans doute été tuée."""
2520;Et depuis que tu attends ici...
2320;Elle n'est toujours pas sortie !
4280;Alors que le 3e homme est reparti il y a une demi-heure !
2600;Et tu as téléphoné à la police ?
1880;Pas encore, j'ai trop peur.
1640;Tu te souviens
2000;de comment étaient ces 3 hommes ?
760;Oui.
1960;Il y avait un grand baraqué,
2680;un jeune avec des cheveux longs de fille,
1920;et un vieux à cheveux blancs.
1000;Quoi ?
2040;Un grand costaud,
1840;un type efféminé
1800;ou encore un vieil homme...
1600;Tu ne crois pas que...
1880;Ça ne peut pas être un hasard.
2240;Mais je me souviens que Rum
2000;avait une certaine particularité.
2280;Quelles que soient les descriptions,
2040;ce trait distinctif était cité.
2760;Je n'arrive pas à retrouver ce que c'était.
3200;Quoi qu'il en soit, emmène-nous chez elle.
1480;C'est bien là-bas, au fond ?
1000;Oui.
1000;Mais en fait,
3400;quels sont tes liens avec elle ?
2480;- Elle est de ta famille ? - Non...
1480;Je ne la connais pas.
1360;Une étrangère totale ?
3440;On s'est connus au parc, un jour où je jouais seul.
2160;En quittant mon ancienne ville,
1600;j'ai perdu tous mes amis.
4160;Mais je suppose que ta mère, elle, connaît cette dame...
1080;Non...
1880;Je n'ai ni papa ni maman.
1640;Vraiment ?
2000;Quand j'étais en sortie scolaire,
2760;ils ont été tués dans un vol avec fraction.
1880;Tués par des cambrioleurs ?
3680;J'habite maintenant chez mon tonton, le frère de maman,
2360;qui n'a pas le temps de jouer avec moi.
3280;Alors, en te voyant tout seul,
3040;cette dame a décidé d'être ta partenaire de jeu ?
4040;Oui. Et aujourd'hui, elle m'avait invité à venir jouer chez elle
1800;alors que, jusqu'ici,
2560;elle ne me laissait pas lui rendre visite.
3200;Elle écrit des histoires pour des séries télé.
3640;Elle m'a raconté plein de choses sur ce qu'elle allait écrire.
1560;Une scénariste ?
1320;Madame !
2200;Pas de réponse.
1000;Excuse-moi...
1840;Hé ! C'est pas fermé à clé !
1560;Faut pas entrer !
3160;"Elle m'a dit : ""si je n'ouvre pas, reste dehors"
2200;"""et laisse faire la police !"""
1360;Ce qui veut dire...
1160;Je le savais...
1680;- Madame ! - N'entrez pas.
1880;Haibara, appelle la police.
1000;Tout de suite.
2280;Et on n'appelle pas une ambulance ?
3160;Non, regarde par terre, aux pieds de la victime.
4120;Si c'était vraiment un suicide, elle serait montée sur quelque chose.
2120;Ici, pas de tabouret renversé...
4040;Quelqu'un l'a donc tuée et a tenté de maquiller ça en suicide.
3920;Le meurtrier est sûrement l'un des 3 hommes que ce petit a vus.
4200;S'il y a une demi-heure que le 3e est sorti d'ici,
1640;alors, on arrive trop tard.
1600;C'est affreux !
1640;C'est quand même bizarre...
2000;La panique l'a fait oublier
3040;de placer un marchepied pour imiter un suicide,
2800;mais il n'y a aucun signe de sortie précipitée.
760;En plus,
3360;je ne vois pas les griffures que se font dans le cou
2080;les étranglés qui se débattent.
4040;Si on l'avait endormie avant de la pendre, je comprendrais,
4440;mais quand on élabore un tel plan, on n'oublie pas de placer un tabouret.
1000;Une enveloppe ?
1640;C'est celle d'une banque.
1560;Et elle est encore neuve.
3880;Ce porte-monnaie posé sur le bureau devrait donc contenir
1880;l'argent qu'elle a retiré.
3080;Pourtant, il est presque vide.
3320;Il n'y a que le reçu du distributeur de billets,
1000;sur lequel je lis
4000;que la victime aurait retiré 500 000 yens il y a 3 heures.
2440;Et comme cet argent est introuvable,
3280;c'est sans doute le mobile du meurtre...
2720;En tout cas, ce travail d'amateur...
3000;... n'est clairement pas signé de leurs mains.
1000;Non.
920;Je vois.
4240;Tu surveillais donc cet appartement à la demande de cette femme,
3680;et après que 3 hommes sont venus puis repartis à tour de rôle,
3280;vous êtes entrés et l'avez trouvée comme ça.
4040;La victime était une scénariste du nom de Yasue Komai, c'est ça ?
560;Oui.
2000;Si elle a été tuée,
1720;il faut convoquer au poste
3600;les gens parmi ses relations qui auraient pu lui en vouloir
3240;et les faire passer un tapissage devant ce gosse.
3360;On a les noms des 3 hommes qui devaient venir voir
1440;la victime aujourd'hui.
3640;Ils sont écrits dans l'agenda installé sur cet ordinateur.
2640;En début d'après-midi, elle a reçu
4160;Ronpei Sakaba, Kuramichi Habanaka et Denji Shibakaru.
1440;C'est certain ?
960;Oui,
2720;le carnet trouvé dans ce tiroir,
3560;ainsi que le calendrier, comportent les mêmes mentions.
4360;Et comme les 500 000 yens que la victime a retirés aujourd'hui
1920;restent introuvables...
2000;On l'a tuée pour cet argent,
2840;puis maquillé le meurtre en suicide.
3720;Identifiez ces 3 hommes et convoquez-les au commissariat.
1080;Qu'y a-t-il ?
800;Ils sont là !
3200;Les hommes qui sont venus à l'appartement...
2200;Tous les trois !
880;Sérieux ?
4000;Tu peux les désigner sans montrer ton visage à travers la rampe ?
1000;Tu les vois ?
1000;Là-bas,
1560;le grand baraqué,
3040;le jeune aux cheveux longs à sa gauche
2280;et le vieux qui est derrière !
1040;Commissaire Megure...
1800;Entendu. Takagi...
1000;Oui, chef !
2680;C'est quoi ce délire, m'sieur l'enquêteur ?
4080;Je suis juste venu voir l'affaire dont tout le quartier parlait.
2520;Pourquoi je dois être interrogé ?
2680;On est simplement des curieux qui passaient.
2760;On ressemble à des individus recherchés ?
440;Non,
1800;mais vous avez été vus
3680;entrer et sortir à tour de rôle de cet appartement
4680;entre 14 et 15 heures, c'est-à-dire à l'heure présumée de la mort.
3200;Et d'après ce même témoignage,
3480;Mlle Komai, la victime, craignait de se faire tuer
3520;par l'un des 3 hommes qui allaient venir chez elle.
2320;Et de ce fait, elle avait démandé
2600;à ce que l'on surveille son appartement.
2800;Vous voulez dire que ce n'est pas un suicide ?
1040;Comment ça ?
2760;En général, les pendaisons sont des suicides.
3480;Comment savez-vous que la victime s'est pendue ?
1320;Ben, c'est-à-dire...
2600;Apparemment, les cachotteries sont inutiles.
2400;Cette photo le prouve.
3600;Elle m'avait fait venir pour m'entretenir d'un problème,
3120;mais jamais je ne l'aurais crue prête à se pendre.
2560;Alors, à votre arrivée, elle était déjà...
4120;Oui... Et je n'ai aucune idée de ce qui la torturait comme ça.
3960;Si vous voulez le savoir, demandez plutôt à ces deux-là,
2080;que je ne connais ni d'Ève ni d'Adam.
880;Moi,
4360;En bon vieux pote que j'étais, je lui avais prêté une grosse somme
4160;mais, ayant soudain besoin d'argent, je l'ai priée de me rembourser.
3160;Le montant était-il, par hasard, de 500 000 yens ?
1320;Comment vous le savez ?
3080;C'est donc lui qui a pris l'argent ?
1320;Excusez-moi...
2000;la fiction policière de l'automne
3720;et je suis venu chercher son script à peine terminé.
1680;Et où était-il, ce script ?
3120;Elle l'avait posé juste au-delà de l'entrée.
2720;Je l'ai emporté puis remis à l'assistant réal.
3320;La victime s'était déjà pendue, à ce moment-là ?
520;Oui.
3560;Moi non plus, je ne sais pas ce qui la tourmentait
1960;mais le script était à rendre,
2800;je n'avais pas le temps de penser à ça.
1240;Mais tout de même...
4360;Normalement, on appelle la police, quand on voit une chose si choquante.
1280;Pourquoi pas vous ?
3240;Il a raison. Aussi pressé qu'on puisse être...
1600;... on prévient les flics.
2880;A fortiori si on connaît la victime !
1360;Alors, pourquoi ?
4440;Vous n'aviez aucune raison, j'imagine, de ne pas pouvoir appeler la police...
1440;Non...
1640;Mêle-toi de tes fesses !
2880;Qui c'est, ce gamin à lunettes ?
2440;Cette histoire ne vous regarde pas.
5000;Ces enfants ont été les premiers à découvrir le corps.
4840;Même si, en fait, vous semblez l'avoir trouvé encore plus tôt qu'eux.
3160;Enfin bref, vous allez entrer chacun votre tour
1480;pour être interrogés.
1240;J'ai un alibi !
1200;Un alibi ?
4040;Elle devait me virer l'argent sur mon compte avant 14 heures
3080;mais, à la banque, j'ai vu qu'il n'était pas arrivé,
2520;alors je suis venu le récupérer chez elle.
3560;Quand je l'ai trouvée pendue, j'ai pris peur
2680;et je suis vite retourné au guichet automatique.
2960;Comme je devais régler mon échéance aujourd'hui,
2360;j'ai dû utiliser le liquide que j'avais.
2640;Et en quoi cela constitue-t-il un alibi ?
4200;Ben, les guichets automatiques ont des caméras de sécurité !
3880;Si vous comparez le temps écoulé entre mes deux passages
3680;avec celui qu'il faut pour aller à la banque et revenir ici,
3600;vous verrez que je n'ai pas eu le temps de la tuer.
4000;Sans être un vrai alibi, ça peut aider à l'enquête.
2640;Cette banque est près d'ici ?
2080;Oui, euh... Pas trop loin.
2520;Très bien, je vais avec lui à cette agence
1360;pour vérifier.
1320;Entendu, merci.
3040;Je peux fumer, en les attendant ?
2360;J'ai un cendrier de poche.
4800;D'accord, mais le vent s'est levé, faites attention à vos cendres.
1000;Compris.
1280;Quelle flamme !
1480;Désolé pour la fumée.
1240;Oh, ce n'est rien.
3000;Tu as vraiment oublié l'ordre
2520;dans lequel les trois sont venus ?
2240;Je sais juste que c'était eux.
3920;Il va bel et bien falloir les interroger plus en détail.
800;Je vois.
3440;Il était bien sur les images de la caméra de sécurité ?
1000;Oui.
1800;On peut fumer ?
2440;Moi aussi, je vais m'en griller une.
4640;Mais entre ses 2 passages à la banque, il y a plus de 40 minutes.
1760;Son alibi ne tient pas,
3320;il faut à peine 20 minutes pour faire l'aller-retour.
2280;Alors pourquoi a-t-il invoqué cela ?
4200;Sûrement pour s'enfuir en chemin. Il a fait plusieurs tentatives.
400;Merde !
1760;Tu veux le mien, jeunot ?
1520;Merci.
1000;Hé, les gars...
1920;Pas besoin de me fixer comme ça.
1720;J'essaierai plus de me tirer.
2120;C'était juste pour blaguer.
1080;Non, euh...
3080;Alors, on les fait, ces interrogatoires ?
1400;Oui, allons-y...
1960;On commence par toi.
1040;Hein ? Moi ?
3520;Bon, bah quand faut y aller... Soyez pas trop durs.
1360;Tout s'explique.
3280;Je vous souhaite à tous une excellente nouvelle année !
2380;À commencer par le manga, la série animée,
1790;le film et divers événements,
2460;Detective Conan a connu un énorme succès
1210;l'an dernier !
3300;Le film, Zero, The Enforcer, a même battu des records !
4470;Tout ça, c'est aussi grâce à vous tous qui nous soutenez !
3420;J'essaierai de faire encore mieux que l'an dernier,
2100;alors je compte sur vous !
1710;Doucement, Sonoko !
2210;Allez ! Pour fêter vos retrouvailles !
2570;Non, pas moyen ! Arrête avec ça !
1200;Ben quoi ?
3750;Moi qui te proposais gentiment de prendre une photo en amoureux !
1830;Prenons-la plutôt ensemble !
720;Pas question !
3670;Tu peux même l'embrasser fougueusement, si tu veux !
1810;Madame Kudô...
1160;Quoi qu'il en soit...
1070;Fonce !
3340;"""Le voyage scolaire écarlate (1re partie : Rouge vif)"" !"
1670;Pardon ! Je t'ai bousculé !
1130;Tu n'as pas eu mal ?
3000;Tu ne devrais pas trop t'approcher de moi.
2710;Je t'ai dit que j'avais un début de rhume.
800;Ça va ?
2140;J'ai des médicaments, si tu veux.
1470;Pas la peine.
2060;Le professeur m'en a déjà donné.
1300;Alors, les tourtereaux ?
2250;On prépare le rencard de ce soir ?
3710;Sonoko ! Arrête avec ça, ou je me fâche pour de bon !
4140;Même fâchée, vous êtes toujours aussi ravissante, madame Kudô !
1760;Ça craint !
4390;J'ai failli l'oublier à force de la voir d'en bas,
1800;mais de près, elle est...
1290;Hé, toi !
2540;Tu es vraiment Shinichi Kudô ?
920;Oui...
1170;Ben quoi ?
2170;Tu te souviens de moi, n'est-ce pas ?
1170;Euh... Oui !
3250;On s'est rencontrés à la plage il y a 10 ans, c'est ça ?
1330;10 ans ?
1670;Tu en es certain ?
2080;Euh... Oui, bien sûr !
2870;Masumi ! On va sur la plateforme du Kiyomizu !
750;J'arrive !
840;À plus, alors !
2710;On poursuivra cette conversation plus tard.
790;Si tu veux...
920;Hé, Kudô !
920;C'est génial !
1960;Nakamichi... De quoi tu parles ?
4580;On est dans le même groupe que trois des plus belles filles
2420;du top 10 officieux du lycée Teitan !
2170;Ce fameux top officieux, hein...
2130;Je me demande à quelle place est Ran...
3340;T'inquiète. Je toucherai pas à Ran, vu que tu lui as fait
1710;ta déclaration à Londres.
670;Crétin !
2790;Sache que le copain de Sonoko est hyper balèze
1790;et que Masumi fait du Jeet Kune Do !
2010;Comment tu sais pour Londres ?
2500;Sonoko l'a dit à tout le monde !
2460;Elle voulait qu'on vous soutienne, tous.
2040;Maudite Sonoko...
1040;N'empêche...
2500;C'est bien que tu aies pu faire ce voyage.
1420;J'ai cru que c'était mort.
1250;Euh... Ouais...
1630;Ça n'a pas été facile...
1670;Ce n'est pas pour en profiter,
1090;mais si tu veux,
2130;tu peux me donner de l'antidote...
2800;Alors là, plutôt mourir !
2250;C'est bien ce que je pensais...
